Product,Model,Features,Package,Frequency,Tolerance,Stability,Temp,Stock,Load,Capacitance,Overtone,StockDue,More
LFXTAL025337Reel,12SMX,0.00,0.00,28.224000,50.00,30.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL025355Bulk,12SMX,0.00,0.00,12.000000,50.00,50.00,-10.00,60.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL025355Reel,12SMX,0.00,0.00,12.000000,50.00,50.00,-10.00,60.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL025419Reel,12SMX,0.00,0.00,12.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026005Bulk,12SMX,0.00,0.00,12.288000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL026005Reel,12SMX,0.00,0.00,12.288000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL026201Cutt,12SMX,0.00,0.00,24.576000,20.00,30.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL026201Reel,12SMX,0.00,0.00,24.576000,20.00,30.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL026308Bulk,12SMX,0.00,0.00,30.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026308Cutt,12SMX,0.00,0.00,30.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026308Reel,12SMX,0.00,0.00,30.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026380Bulk,12SMX,600.00,0.00,8.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026380Cutt,12SMX,0.00,0.00,8.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026380Reel,12SMX,0.00,106000.00,8.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026382Bulk,12SMX,1395.00,0.00,11.059200,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026382Cutt,12SMX,0.00,0.00,11.059200,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026382Reel,12SMX,7000.00,0.00,11.059200,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026384Bulk,12SMX,0.00,838.00,12.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026384Cutt,12SMX,0.00,0.00,12.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026384Reel,12SMX,20000.00,30000.00,12.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026386Bulk,12SMX,0.00,0.00,14.318180,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026386Cutt,12SMX,0.00,0.00,14.318180,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026386Reel,12SMX,3000.00,0.00,14.318180,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026388Bulk,12SMX,900.00,0.00,14.745600,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026388Cutt,12SMX,0.00,0.00,14.745600,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026388Reel,12SMX,8000.00,10000.00,14.745600,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026390Bulk,12SMX,0.00,0.00,15.360000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026390Cutt,12SMX,0.00,0.00,15.360000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026390Reel,12SMX,0.00,0.00,15.360000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026392Bulk,12SMX,22.00,0.00,16.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026392Cutt,12SMX,0.00,0.00,16.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026392Reel,12SMX,0.00,163000.00,16.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026394Bulk,12SMX,0.00,300.00,20.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026394Cutt,12SMX,0.00,0.00,20.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026394Reel,12SMX,0.00,15000.00,20.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026396Bulk,12SMX,1400.00,0.00,24.576000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026396Cutt,12SMX,0.00,0.00,24.576000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026396Reel,12SMX,13000.00,0.00,24.576000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026405Bulk,12SMX,0.00,0.00,16.000000,50.00,50.00,0.00,50.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026464Bulk,12SMX,0.00,0.00,30.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL026464Cutt,12SMX,0.00,0.00,30.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL026464Reel,12SMX,0.00,0.00,30.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL026489Bulk,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL026489Reel,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL026504Bulk,12SMX,0.00,0.00,30.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026504Cutt,12SMX,0.00,0.00,30.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026504Reel,12SMX,995.00,3000.00,30.000000,30.00,50.00,-20.00,70.00,16.00,FUND,False,9 Weeks,12SMX
LFXTAL026513Bulk,12SMX,0.00,0.00,13.824000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026513Cutt,12SMX,0.00,0.00,13.824000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026513Reel,12SMX,0.00,0.00,13.824000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026515Bulk,12SMX,0.00,0.00,14.318000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026515Cutt,12SMX,0.00,0.00,14.318000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026515Reel,12SMX,0.00,0.00,14.318000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026516Bulk,12SMX,0.00,0.00,14.318180,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026516Cutt,12SMX,0.00,0.00,14.318180,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026516Reel,12SMX,0.00,0.00,14.318180,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026521Bulk,12SMX,0.00,0.00,22.118400,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026521Cutt,12SMX,0.00,0.00,22.118400,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026521Reel,12SMX,0.00,0.00,22.118400,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026641Bulk,12SMX,0.00,0.00,24.000000,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026671Bulk,12SMX,0.00,0.00,12.280000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026671Cutt,12SMX,0.00,0.00,12.280000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026671Reel,12SMX,0.00,0.00,12.280000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026726Bulk,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026726Reel,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026735Bulk,12SMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL026735Cutt,12SMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL026735Reel,12SMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL026776Reel,12SMX,0.00,0.00,12.280000,50.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026796Bulk,12SMX,0.00,0.00,20.000000,50.00,100.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026855Bulk,12SMX,0.00,0.00,12.280000,50.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026855Cutt,12SMX,0.00,0.00,12.280000,50.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026855Reel,12SMX,0.00,0.00,12.280000,50.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL026939Bulk,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL026939Reel,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027046Reel,12SMX,0.00,0.00,12.000000,30.00,30.00,0.00,50.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027118Bulk,12SMX,0.00,0.00,10.000000,50.00,100.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027145Bulk,12SMX,0.00,0.00,10.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027145Cutt,12SMX,0.00,0.00,10.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027145Reel,12SMX,0.00,0.00,10.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027160Bulk,12SMX,0.00,0.00,11.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027160Cutt,12SMX,0.00,0.00,11.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027160Reel,12SMX,0.00,0.00,11.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027178Reel,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027246Bulk,12SMX,0.00,0.00,11.059200,50.00,50.00,-40.00,85.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL027246Cutt,12SMX,0.00,0.00,11.059200,50.00,50.00,-40.00,85.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL027246Reel,12SMX,0.00,0.00,11.059200,50.00,50.00,-40.00,85.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL027256Bulk,12SMX,0.00,0.00,12.000000,100.00,100.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027256Reel,12SMX,0.00,0.00,12.000000,100.00,100.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027294Cutt,12SMX,0.00,0.00,14.745600,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027294Reel,12SMX,0.00,0.00,14.745600,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027305Cutt,12SMX,0.00,0.00,18.432000,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027305Reel,12SMX,0.00,0.00,18.432000,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027347Cutt,12SMX,0.00,0.00,16.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027347Reel,12SMX,0.00,0.00,16.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027338Reel,12SMX,0.00,0.00,12.000000,50.00,50.00,-10.00,60.00,12.50,FUND,True,9 Weeks,12SMX
LFXTAL027340Reel,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,12.50,FUND,True,9 Weeks,12SMX
LFXTAL027385Bulk,12SMX,0.00,0.00,24.576000,30.00,30.00,0.00,50.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027432Cutt,12SMX,0.00,0.00,13.500000,20.00,50.00,-20.00,70.00,14.00,FUND,True,9 Weeks,12SMX
LFXTAL027432Reel,12SMX,0.00,0.00,13.500000,20.00,50.00,-20.00,70.00,14.00,FUND,True,9 Weeks,12SMX
LFXTAL027507Reel,12SMX,0.00,0.00,11.289600,30.00,50.00,-20.00,70.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027509Bulk,12SMX,0.00,0.00,19.660800,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027509Cutt,12SMX,0.00,0.00,19.660800,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027509Reel,12SMX,0.00,0.00,19.660800,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027518Bulk,12SMX,0.00,0.00,10.000000,50.00,100.00,0.00,50.00,15.00,FUND,True,9 Weeks,12SMX
LFXTAL027520Bulk,12SMX,0.00,0.00,11.289600,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027520Cutt,12SMX,0.00,0.00,11.289600,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027520Reel,12SMX,0.00,0.00,11.289600,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027623Bulk,12SMX,0.00,0.00,12.000000,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027623Reel,12SMX,0.00,0.00,12.000000,50.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027625Bulk,12SMX,0.00,0.00,20.000000,50.00,30.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027678Bulk,12SMX,0.00,0.00,8.000000,50.00,100.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027770Bulk,12SMX,0.00,0.00,20.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027770Cutt,12SMX,0.00,0.00,20.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027770Reel,12SMX,0.00,0.00,20.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027852Bulk,12SMX,0.00,0.00,14.318180,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027852Cutt,12SMX,0.00,0.00,14.318180,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027852Reel,12SMX,0.00,0.00,14.318180,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027870Bulk,12SMX,0.00,0.00,27.000000,50.00,50.00,-10.00,60.00,22.00,FUND,True,9 Weeks,12SMX
LFXTAL027870Cutt,12SMX,0.00,0.00,27.000000,50.00,50.00,-10.00,60.00,22.00,FUND,True,9 Weeks,12SMX
LFXTAL027870Reel,12SMX,0.00,0.00,27.000000,50.00,50.00,-10.00,60.00,22.00,FUND,True,9 Weeks,12SMX
LFXTAL027890Cutt,12SMX,0.00,0.00,8.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027890Reel,12SMX,0.00,0.00,8.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL027908Reel,12SMX,0.00,0.00,13.567200,50.00,100.00,0.00,50.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027953Bulk,12SMX,0.00,0.00,8.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027953Cutt,12SMX,0.00,0.00,8.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027953Reel,12SMX,0.00,0.00,8.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL027992Bulk,12SMX,0.00,0.00,13.567200,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027992Cutt,12SMX,0.00,0.00,13.567200,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL027992Reel,12SMX,0.00,0.00,13.567200,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028004Cutt,12SMX,0.00,0.00,16.000000,50.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028004Reel,12SMX,0.00,0.00,16.000000,50.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028019Bulk,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028019Cutt,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028019Reel,12SMX,0.00,0.00,25.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028026Bulk,12SMX,0.00,0.00,16.000000,50.00,100.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028094Reel,12SMX,0.00,0.00,10.000000,50.00,50.00,-20.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028095Cutt,12SMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028095Reel,12SMX,0.00,0.00,10.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028138Bulk,12SMX,0.00,0.00,8.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028138Reel,12SMX,0.00,0.00,8.000000,50.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028153Bulk,12SMX,0.00,0.00,16.000000,50.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028153Cutt,12SMX,0.00,0.00,16.000000,50.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028153Reel,12SMX,0.00,0.00,16.000000,50.00,50.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028188Bulk,12SMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028188Cutt,12SMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028188Reel,12SMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028194Bulk,12SMX,0.00,0.00,9.830400,50.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028306Cutt,12SMX,0.00,0.00,20.000000,30.00,50.00,-40.00,85.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL028306Reel,12SMX,0.00,0.00,20.000000,30.00,50.00,-40.00,85.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL028316Reel,12SMX,0.00,0.00,19.692307,50.00,50.00,-10.00,60.00,22.00,FUND,True,9 Weeks,12SMX
LFXTAL028435Reel,12SMX,0.00,0.00,24.000000,100.00,100.00,-10.00,60.00,12.00,FUND,True,9 Weeks,12SMX
LFXTAL028440Reel,12SMX,0.00,0.00,8.000000,100.00,100.00,-10.00,60.00,10.00,FUND,True,9 Weeks,12SMX
LFXTAL028494Cutt,12SMX,0.00,0.00,13.568750,30.00,30.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028494Reel,12SMX,0.00,0.00,13.568750,30.00,30.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028500Cutt,12SMX,0.00,0.00,13.567200,30.00,50.00,-40.00,85.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028500Reel,12SMX,0.00,0.00,13.567200,30.00,50.00,-40.00,85.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028501Bulk,12SMX,0.00,0.00,24.576000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028501Reel,12SMX,0.00,0.00,24.576000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL028567Bulk,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028567Cutt,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028567Reel,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028685Cutt,12SMX,0.00,0.00,13.560000,30.00,30.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028685Reel,12SMX,0.00,0.00,13.560000,30.00,30.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028748Cutt,12SMX,0.00,0.00,16.000000,30.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028748Reel,12SMX,0.00,0.00,16.000000,30.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028753Bulk,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028753Cutt,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028753Reel,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028828Bulk,12SMX,0.00,0.00,27.120000,50.00,50.00,-20.00,70.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028828Cutt,12SMX,0.00,0.00,27.120000,50.00,50.00,-20.00,70.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028828Reel,12SMX,0.00,0.00,27.120000,50.00,50.00,-20.00,70.00,18.00,FUND,True,9 Weeks,12SMX
LFXTAL028878Bulk,12SMX,0.00,0.00,20.000000,30.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028878Cutt,12SMX,0.00,0.00,20.000000,30.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028878Reel,12SMX,0.00,0.00,20.000000,30.00,50.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL028898Bulk,12SMX,0.00,0.00,8.000000,100.00,100.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028899Reel,12SMX,0.00,0.00,16.000000,100.00,100.00,-10.00,60.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028918Bulk,12SMX,0.00,0.00,25.000000,30.00,50.00,0.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028918Reel,12SMX,0.00,0.00,25.000000,30.00,50.00,0.00,70.00,20.00,FUND,True,9 Weeks,12SMX
LFXTAL028933Cutt,12SMX,0.00,0.00,12.000000,20.00,20.00,-20.00,70.00,22.00,FUND,True,9 Weeks,12SMX
LFXTAL028933Reel,12SMX,0.00,0.00,12.000000,20.00,20.00,-20.00,70.00,22.00,FUND,True,9 Weeks,12SMX
LFXTAL029012Bulk,12SMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029012Cutt,12SMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029012Reel,12SMX,0.00,0.00,16.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029041Bulk,12SMX,0.00,0.00,16.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029041Reel,12SMX,0.00,0.00,16.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029061Reel,12SMX,0.00,0.00,12.288000,50.00,100.00,-20.00,70.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL029062Cutt,12SMX,0.00,0.00,25.000000,30.00,30.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL029062Reel,12SMX,0.00,0.00,25.000000,30.00,30.00,-10.00,60.00,30.00,FUND,True,9 Weeks,12SMX
LFXTAL029097Reel,12SMX,0.00,0.00,18.432000,50.00,100.00,-20.00,70.00,27.00,FUND,True,9 Weeks,12SMX
LFXTAL029106Bulk,12SMX,0.00,0.00,10.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029106Cutt,12SMX,0.00,0.00,10.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029106Reel,12SMX,0.00,0.00,10.000000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029109Bulk,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029109Cutt,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029109Reel,12SMX,0.00,0.00,25.000000,30.00,50.00,-10.00,60.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029124Bulk,12SMX,0.00,0.00,13.560000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029124Cutt,12SMX,0.00,0.00,13.560000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029124Reel,12SMX,0.00,0.00,13.560000,30.00,50.00,-20.00,70.00,16.00,FUND,True,9 Weeks,12SMX
LFXTAL029131Bulk,12SMX,0.00,0.00,8.000000,30.00,50.00,-20.00,70.00,18.00,FUND,True,9 Weeks,12SMX
